uri,total_count,sources
https://soilwise-he.github.io/soil-health#MediterraneanClimate,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Acidifiers,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Region,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#MetalTransfer,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Metals,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SurfaceWaterlogging,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#TechnogenicSubstrateSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#AluminiumOxideContent,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Microbes,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AluminiumRelease,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#AluminiumToBaseCationsRatio,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#RiskAssessment,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#DispersibleClay,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#AluminiumToxicity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Overgrazing,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#DrainedOrganicSoils,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#UrbanSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Anecics,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#WaterRunoff,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PollutedSoils,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Mining,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#CarbonSources,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Traffic,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Dinitrogen,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#WaterFlux,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#VinylChloride,2,"gpt-4.1, thesauri"
https://soilwise-he.github.io/soil-health#Nanoparticles,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#NutrientLimitations,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#NaturalEnvironment,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Policy,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AvailableIons,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#NutrientExcesses,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Bacterivores,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Winter,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#WaterCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Weather,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Pastures,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Oxygen,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#FreezeThawCycles,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#MicrobialBiomassIndicators,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilSolutionIons,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Waste,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#MineralNutrientLeaching,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PlantGrowth,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#MineralTopsoil,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#TaxonomicCommunityComposition,2,"gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#MineralisationRate,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#EarthwormAbundance,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Plastics,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#NRetentionCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#DiffuseSoilPollution,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#PointSources,2,"gpt-4.1, thesauri"
https://soilwise-he.github.io/soil-health#Swimming,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Pollutant,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#NetBiomeProductivity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PopulationDensity,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#BelowgroundBiologicalDiversity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Precipitation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#NutrientDynamics,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Fungivores,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Shape,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#NutrientExchange,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PrimaryProductivity,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#NutrientInputs,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#ProductionIncrease,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#MagnesiumAvailability,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SuperficialMineralHorizon,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilStructuralAttributes,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#NitrogenSources,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#UrbanSprawl,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Recreation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#BiomassProductivity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#BaseCationLoss,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#StratifiedSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Woodland,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Rivers,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#RootCrops,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#LimingNeed,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#InternalSoilStrength,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilNitrogenLosses,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#SoilTypologicalClassification,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilPoreFunctions,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilFaunaBurrowing,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Structure,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#SemiaridClimate,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilPollutionIndicator,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilStructuralParameters,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#TolerableSoilLoss,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Shrinkage,2,"gpt-4.1, thesauri"
https://soilwise-he.github.io/soil-health#SoilAggregateResistanceIndex,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#RawSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SlopingLand,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#DecompositionStatus,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#TotalPContent,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PlasticSoilDeformation,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#StructuralSoilStability,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#NUptake,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#SoilBiotaActivity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilBiodiversityLoss,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilrelatedEcosystemServices,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#RockType,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilSealingRate,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#TreeGrowth,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#IronOxideContent,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Wind,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#HydrogenIons,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#ImpermeableMaterials,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#EssentialMicronutrient,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#ImperviousSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Imperviousness,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#FabricOfOrganicHorizons,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#NRetentionFraction,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#MassBalanceIndicators,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#MassSoilMovements,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilStructureDegradation,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#ArableCroppingSystems,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#FineRootLengthDistributions,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#BaseCationAvailability,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#BelowgroundBiologicalActivity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#WaterRegulation,2,"gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#CarbonStorageCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Wood,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Endogeics,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Epigeics,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#IntrinsicSoilProperties,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#PointSourceSoilPollution,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilCarbonLoss,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Space,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SpatialData,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#PlantAvailableNContents,2,"gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NematodeReletiveAbundance,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Stabilisation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilChemicalFunctions,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SulphurDioxide,2,"gpt-4.1, thesauri"
https://soilwise-he.github.io/soil-health#SensitiveSoils,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#SoilEcologicalFunctions,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Taxonomy,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#NutrientMobilisationCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Time,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilOrganicMatterAdditions,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#ArtificialisedSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#BTEX,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#WaterExchange,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#UrbanAreas,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#CriticalNLoads,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#DiffusePollutionIndicators,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Oxic,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#WaterQuality,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilStateIndicators,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#LandDegradationIndicators,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Wheat,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilSensitivity,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#NDissolution,2,"gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#PercolatingSoilSolution,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilPStatus,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#NLosses,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#TopsoilDeformation,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#BacteriaProportion,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Slopes,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#PhysicochemicalProcesses,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#LandUnit,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#DustInfiltration,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#SOCTurnover,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#NonpointSoilPollution,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Sludges,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#SoilServices,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Approaches,1,thesauri
https://soilwise-he.github.io/soil-health#AquaticOrganisms,1,thesauri
https://soilwise-he.github.io/soil-health#Biomaterials,1,keywords
https://soilwise-he.github.io/soil-health#TerrestrialEcosystems,1,keywords
https://soilwise-he.github.io/soil-health#Asphalt,1,thesauri
https://soilwise-he.github.io/soil-health#AssessmentCriteria,1,thesauri
https://soilwise-he.github.io/soil-health#Benzene,1,thesauri
https://soilwise-he.github.io/soil-health#AgriculturalSubsidies,1,keywords
https://soilwise-he.github.io/soil-health#BlueLight,1,thesauri
https://soilwise-he.github.io/soil-health#DegradedSoils,1,keywords
https://soilwise-he.github.io/soil-health#Catches,1,thesauri
https://soilwise-he.github.io/soil-health#TerrestrialLayer,1,keywords
https://soilwise-he.github.io/soil-health#SoilExcavation,1,keywords
https://soilwise-he.github.io/soil-health#SoilParameters,1,keywords
https://soilwise-he.github.io/soil-health#CropYields,1,keywords
https://soilwise-he.github.io/soil-health#Concrete,1,thesauri
https://soilwise-he.github.io/soil-health#Trichloroethane,1,gpt-4.1
https://soilwise-he.github.io/soil-health#FibreProduction,1,keywords
https://soilwise-he.github.io/soil-health#CriticalLevel,1,thesauri
https://soilwise-he.github.io/soil-health#CropQuality,1,thesauri
https://soilwise-he.github.io/soil-health#CriticalConcentrations,1,keywords
https://soilwise-he.github.io/soil-health#CulturalServices,1,thesauri
https://soilwise-he.github.io/soil-health#TopsoilNitrogenConcentration,1,gpt-4.1
https://soilwise-he.github.io/soil-health#DegradedLand,1,thesauri
https://soilwise-he.github.io/soil-health#DeskStudy,1,thesauri
https://soilwise-he.github.io/soil-health#FunctionalGroups,1,keywords
https://soilwise-he.github.io/soil-health#SoilConditions,1,keywords
https://soilwise-he.github.io/soil-health#SoilLossRates,1,gpt-4.1
https://soilwise-he.github.io/soil-health#RegionalConditions,1,keywords
https://soilwise-he.github.io/soil-health#EnvironmentalCompartments,1,keywords
https://soilwise-he.github.io/soil-health#ErodedSoil,1,thesauri
https://soilwise-he.github.io/soil-health#EnergyTransformations,1,keywords
https://soilwise-he.github.io/soil-health#ExploratoryInvestigation,1,thesauri
https://soilwise-he.github.io/soil-health#HighNutrientStatus,1,keywords
https://soilwise-he.github.io/soil-health#ExtremeRainfall,1,thesauri
https://soilwise-he.github.io/soil-health#Leaf,1,keywords
https://soilwise-he.github.io/soil-health#FlashFloods,1,thesauri
https://soilwise-he.github.io/soil-health#Action,1,keywords
https://soilwise-he.github.io/soil-health#OrganicManagement,1,keywords
https://soilwise-he.github.io/soil-health#HeavyRainfall,1,keywords
https://soilwise-he.github.io/soil-health#SoilFormationRates,1,gpt-4.1
https://soilwise-he.github.io/soil-health#AdjacentProperties,1,keywords
https://soilwise-he.github.io/soil-health#NematodeFeedingTypes,1,gpt-4.1
https://soilwise-he.github.io/soil-health#Gardens,1,thesauri
https://soilwise-he.github.io/soil-health#Intensity,1,keywords
https://soilwise-he.github.io/soil-health#SoilErosionByWater,1,gpt-4.1
https://soilwise-he.github.io/soil-health#ShearEffects,1,keywords
https://soilwise-he.github.io/soil-health#HumanWellbeing,1,thesauri
https://soilwise-he.github.io/soil-health#SoilErosionRates,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SOCSequestrationPotentials,1,keywords
https://soilwise-he.github.io/soil-health#PlantsRooting,1,keywords
https://soilwise-he.github.io/soil-health#Inputs,1,thesauri
https://soilwise-he.github.io/soil-health#Intake,1,thesauri
https://soilwise-he.github.io/soil-health#LandUseEfficiency,1,keywords
https://soilwise-he.github.io/soil-health#Process,1,keywords
https://soilwise-he.github.io/soil-health#Country,1,keywords
https://soilwise-he.github.io/soil-health#PhosphorusAmount,1,keywords
https://soilwise-he.github.io/soil-health#LandTake,1,thesauri
https://soilwise-he.github.io/soil-health#LandscapeScale,1,thesauri
https://soilwise-he.github.io/soil-health#MonitoredNutrients,1,keywords
https://soilwise-he.github.io/soil-health#Measurements,1,keywords
https://soilwise-he.github.io/soil-health#CompactionProcesses,1,gpt-4.1
https://soilwise-he.github.io/soil-health#UnsustainableLandUse,1,keywords
https://soilwise-he.github.io/soil-health#ArableCrops,1,keywords
https://soilwise-he.github.io/soil-health#MainInvestigation,1,thesauri
https://soilwise-he.github.io/soil-health#Emissions,1,keywords
https://soilwise-he.github.io/soil-health#SustainableSoilManagement,1,keywords
https://soilwise-he.github.io/soil-health#AgriculturalFields,1,keywords
https://soilwise-he.github.io/soil-health#NDVIMethod,1,keywords
https://soilwise-he.github.io/soil-health#Deformation,1,keywords
https://soilwise-he.github.io/soil-health#SpatialGradients,1,keywords
https://soilwise-he.github.io/soil-health#LongtermChange,1,keywords
https://soilwise-he.github.io/soil-health#AnnualSoilLoss,1,gpt-4.1
https://soilwise-he.github.io/soil-health#MountainousAreas,1,thesauri
https://soilwise-he.github.io/soil-health#Municipality,1,thesauri
https://soilwise-he.github.io/soil-health#VapourIntrusion,1,gpt-4.1
https://soilwise-he.github.io/soil-health#Nature,1,thesauri
https://soilwise-he.github.io/soil-health#ForestNutritionalQuality,1,keywords
https://soilwise-he.github.io/soil-health#EarthwormRichness,1,gpt-4.1
https://soilwise-he.github.io/soil-health#Anoxic,1,keywords
https://soilwise-he.github.io/soil-health#Ethylbenzene,1,gpt-4.1
https://soilwise-he.github.io/soil-health#Omnivores,1,thesauri
https://soilwise-he.github.io/soil-health#Overflow,1,thesauri
https://soilwise-he.github.io/soil-health#OrganicMaterialQuality,1,keywords
https://soilwise-he.github.io/soil-health#SoilPLoss,1,gpt-4.1
https://soilwise-he.github.io/soil-health#PlantHealth,1,thesauri
https://soilwise-he.github.io/soil-health#PlantPart,1,thesauri
https://soilwise-he.github.io/soil-health#Backfills,1,keywords
https://soilwise-he.github.io/soil-health#HumanmadeOrganicPollutants,1,gpt-4.1
https://soilwise-he.github.io/soil-health#StressIntensity,1,keywords
https://soilwise-he.github.io/soil-health#PollutantExposure,1,thesauri
https://soilwise-he.github.io/soil-health#NonagriculturalSystems,1,keywords
https://soilwise-he.github.io/soil-health#Predators,1,thesauri
https://soilwise-he.github.io/soil-health#PreliminaryInvestigation,1,thesauri
https://soilwise-he.github.io/soil-health#PhosphorusRunoff,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SoilIndicators,1,gpt-4.1
https://soilwise-he.github.io/soil-health#Recultivation,1,keywords
https://soilwise-he.github.io/soil-health#ProvisioningServices,1,thesauri
https://soilwise-he.github.io/soil-health#GreenhouseGases,1,keywords
https://soilwise-he.github.io/soil-health#SoilStiffness,1,gpt-4.1
https://soilwise-he.github.io/soil-health#RiskLevel,1,thesauri
https://soilwise-he.github.io/soil-health#RiverSedimentation,1,thesauri
https://soilwise-he.github.io/soil-health#SoilPContent,1,gpt-4.1
https://soilwise-he.github.io/soil-health#ContinuousLoading,1,keywords
https://soilwise-he.github.io/soil-health#MediterraneanBasin,1,keywords
https://soilwise-he.github.io/soil-health#RuralAreas,1,thesauri
https://soilwise-he.github.io/soil-health#SoilDistributions,1,keywords
https://soilwise-he.github.io/soil-health#DrierConditions,1,keywords
https://soilwise-he.github.io/soil-health#SoilDeformation,1,gpt-4.1
https://soilwise-he.github.io/soil-health#PollutionPatternAnalyses,1,keywords
https://soilwise-he.github.io/soil-health#SewageFarms,1,thesauri
https://soilwise-he.github.io/soil-health#SoilFormingMineral,1,gpt-4.1
https://soilwise-he.github.io/soil-health#Modelling,1,keywords
https://soilwise-he.github.io/soil-health#NMineralisationRate,1,gpt-4.1
https://soilwise-he.github.io/soil-health#AgriculturalLandUses,1,keywords
https://soilwise-he.github.io/soil-health#SoilSequestrationPotential,1,gpt-4o
https://soilwise-he.github.io/soil-health#SoilBiologicalDegradation,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SoilSealingLimits,1,gpt-4o
https://soilwise-he.github.io/soil-health#SustainableIrrigation,1,keywords
https://soilwise-he.github.io/soil-health#AcidForestSoils,1,gpt-4o
https://soilwise-he.github.io/soil-health#CAPIndicators,1,keywords
https://soilwise-he.github.io/soil-health#PotentialSoilErosionRate,1,gpt-4.1
https://soilwise-he.github.io/soil-health#PotWorms,1,gpt-4.1
https://soilwise-he.github.io/soil-health#BelowgroundCompartment,1,keywords
https://soilwise-he.github.io/soil-health#SoilNutrientStatus,1,gpt-4.1
https://soilwise-he.github.io/soil-health#EarthwormFrequency,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SoilScreeningValues,1,gpt-4.1
https://soilwise-he.github.io/soil-health#StaticStress,1,keywords
https://soilwise-he.github.io/soil-health#CommercialAreas,1,keywords
https://soilwise-he.github.io/soil-health#FermentedOfHorizon,1,gpt-4.1
https://soilwise-he.github.io/soil-health#LivestockTramplingErosion,1,gpt-4o
https://soilwise-he.github.io/soil-health#NDynamics,1,keywords
https://soilwise-he.github.io/soil-health#SoilOrganicCarbonCycling,1,gpt-4.1
https://soilwise-he.github.io/soil-health#ImperviousSurfaces,1,gpt-4.1
https://soilwise-he.github.io/soil-health#FunctionalOrganismGroups,1,gpt-4o
https://soilwise-he.github.io/soil-health#DynamicSoilAttributes,1,gpt-4.1
https://soilwise-he.github.io/soil-health#HighPersistence,1,keywords
https://soilwise-he.github.io/soil-health#WaterErosionFrequency,1,gpt-4.1
https://soilwise-he.github.io/soil-health#LargeScaleModelling,1,keywords
https://soilwise-he.github.io/soil-health#DissolvedAluminiumConcentrations,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SubstrateinducedRespirationMethod,1,gpt-4.1
https://soilwise-he.github.io/soil-health#CollembolaFrequency,1,gpt-4.1
https://soilwise-he.github.io/soil-health#ManagementRegime,1,keywords
https://soilwise-he.github.io/soil-health#SoilPConcentration,1,gpt-4.1
https://soilwise-he.github.io/soil-health#MineralNTotalConcentration,1,gpt-4.1
https://soilwise-he.github.io/soil-health#MonitoredHeavyMetals,1,keywords
https://soilwise-he.github.io/soil-health#NitrousOxideRelease,1,gpt-4.1
https://soilwise-he.github.io/soil-health#StandardDocumentation,1,keywords
https://soilwise-he.github.io/soil-health#GrowingSeason,1,keywords
https://soilwise-he.github.io/soil-health#MicroarthropodAmount,1,keywords
https://soilwise-he.github.io/soil-health#SoilCriticalLevels,1,gpt-4o
https://soilwise-he.github.io/soil-health#IndustrialAreas,1,keywords
https://soilwise-he.github.io/soil-health#Stiffness,1,thesauri
https://soilwise-he.github.io/soil-health#SealedSoilArea,1,gpt-4o
https://soilwise-he.github.io/soil-health#Strain,1,thesauri
https://soilwise-he.github.io/soil-health#SaturatedMacropores,1,gpt-4.1
https://soilwise-he.github.io/soil-health#HumidTemperateClimates,1,keywords
https://soilwise-he.github.io/soil-health#ManganeseToxicity,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SupportingServices,1,thesauri
https://soilwise-he.github.io/soil-health#Swelling,1,thesauri
https://soilwise-he.github.io/soil-health#SoilDwellingOrganismHabitat,1,gpt-4o
https://soilwise-he.github.io/soil-health#Xylenes,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SoilCationExchangeProcesses,1,gpt-4.1
https://soilwise-he.github.io/soil-health#ToxicityTesting,1,keywords
https://soilwise-he.github.io/soil-health#TolerableDailyIntake,1,thesauri
https://soilwise-he.github.io/soil-health#ShallowSoils,1,gpt-4.1
https://soilwise-he.github.io/soil-health#TopsoilPhosphorousConcentration,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SoilEcologicalDegradation,1,gpt-4.1
https://soilwise-he.github.io/soil-health#NLimitation,1,keywords
https://soilwise-he.github.io/soil-health#VirginCompressionRange,1,gpt-4.1
https://soilwise-he.github.io/soil-health#ExposureModels,1,keywords
https://soilwise-he.github.io/soil-health#RecentSoils,1,gpt-4o
https://soilwise-he.github.io/soil-health#SoilInvertebrateFeedingActivities,1,gpt-4.1
https://soilwise-he.github.io/soil-health#NaturalProcesses,1,keywords
https://soilwise-he.github.io/soil-health#SoilLossRatesByWater,1,gpt-4.1
https://soilwise-he.github.io/soil-health#SoilCommunityHealth,1,keywords
https://soilwise-he.github.io/soil-health#LowNutrientContent,1,keywords
https://soilwise-he.github.io/soil-health#SoilThreatIndicators,1,gpt-4.1
https://soilwise-he.github.io/soil-health#YieldDevelopment,1,keywords
https://soilwise-he.github.io/soil-health#StaticSoilAttributes,1,gpt-4.1
https://soilwise-he.github.io/soil-health#WaterSecurity,1,thesauri
https://soilwise-he.github.io/soil-health#HumanActivities,1,keywords
https://soilwise-he.github.io/soil-health#DynamicSoilGasFluxes,1,gpt-4o
https://soilwise-he.github.io/soil-health#EcologicalProcesses,1,keywords
https://soilwise-he.github.io/soil-health#InherentSoilProperties,1,gpt-4o
https://soilwise-he.github.io/soil-health#NonagriculturalEcosystems,1,keywords
https://soilwise-he.github.io/soil-health#SoilPStatusIndicators,1,gpt-4o
https://soilwise-he.github.io/soil-health#SOCChemicalComposition,1,keywords
https://soilwise-he.github.io/soil-health#Width,1,thesauri
https://soilwise-he.github.io/soil-health#PlantAvailablePContents,1,gpt-4o
https://soilwise-he.github.io/soil-health#OrganicSoilNStock,1,gpt-4.1
https://soilwise-he.github.io/soil-health#NaturalAreas,1,keywords
https://soilwise-he.github.io/soil-health#GeologicalSoilFormationRates,1,gpt-4.1
https://soilwise-he.github.io/soil-health#MechanicalSeedbedPreparation,1,gpt-4.1
https://soilwise-he.github.io/soil-health#Amoebae,1,keywords
https://soilwise-he.github.io/soil-health#NitrogenousFertiliserNeed,1,keywords
https://soilwise-he.github.io/soil-health#IonMobility,1,gpt-4.1
